Station,Network,Name,Latitude,Longitude,Elevation,Depth,Datum,Start Date,End Date
KNGC,XX,Kaingaroa Forest,-38.758536953,176.247992189,669,,WGS84,2001-01-11T00:00:00Z,2001-06-27T00:00:00Z
KNZ,NZ,Kokohu,-39.021755222,177.673668799,32,,WGS84,1998-10-19T00:00:00Z,9999-01-01T00:00:00Z
KOB,OE,Kobe,-34.686303733,135.179788878,58,,WGS84,1939-11-01T00:00:00Z,9999-01-01T00:00:00Z
KOHO,XX,Kohika,-44.56333,171.0732,103,,WGS84,2014-10-15T00:00:00Z,9999-01-01T00:00:00Z
KOKE,XX,Kokohu,-39.021545218,177.673908803,60,,WGS84,1994-07-23T06:01:00Z,1994-12-09T21:26:00Z
KOKM,XX,Kokorua,-41.102480477,173.551849428,20,,WGS84,1993-10-21T02:48:00Z,1994-03-13T16:40:00Z
KOKS,SM,Kokatahi,-42.891686823,171.135640232,80,,WGS84,1999-09-09T00:00:00Z,9999-01-01T00:00:00Z
KONC,XX,Konini,-39.458251922,176.625494331,252,,WGS84,2001-01-09T23:09:00Z,2001-06-26T19:08:00Z
KOTC,XX,Kotare,-38.892942336,177.524007388,60,,WGS84,2001-01-12T00:00:00Z,2001-06-26T00:35:00Z
KOWC,SC,Kowai,-43.32146,171.85485,466,,NZGD2000,2005-11-18T00:00:00Z,9999-01-01T00:00:00Z
KPFZ,RA,Kaipara Flats,-36.426887,174.616520,109,,WGS84,2023-03-17T03:00:00Z,9999-01-01T00:00:00Z
KPOC,SC,Kaiapoi North School,-43.376463195,172.66376756,2,,WGS84,2004-11-25T00:00:00Z,9999-01-01T00:00:00Z
KPRZ,TP,Karangahape,-38.801994,175.792935,593,,WGS84,2022-12-13T00:00:00Z,9999-01-01T00:00:00Z
KPSF,XX,Kisbee Bay,-46.115390261,166.696333046,2,,WGS84,1993-03-23T00:00:00Z,1993-06-23T00:00:00Z
KPSV,XX,Kapenga Swamp,-38.241926904,176.247394021,380,,WGS84,1995-01-10T09:11:00Z,1995-06-06T14:44:00Z
KQ01,NX,Kawerau Central,-38.05468,176.74937,26,,WGS84,2008-02-12T22:00:00Z,2017-05-04T02:00:00Z
KQ02,NX,Kawerau South,-38.0762,176.73998,29,,WGS84,2008-02-12T22:30:00Z,2017-05-04T02:00:00Z
KQ03,NX,Kawerau East,-38.05252,176.77281,99,,WGS84,2008-02-12T00:00:00Z,2017-05-04T02:00:00Z
KQ04,NX,Kawerau West,-38.04035,176.72218,72,,NZGD2000,2008-05-13T23:58:00Z,2017-05-04T02:00:00Z
KQ05,NX,Kawerau North,-38.036,176.75506,32,,NZGD2000,2008-07-28T00:00:00Z,2017-05-04T02:00:00Z
KQB,NX,Kawerau B,-38.078468,176.699915,30,,WGS84,2012-03-01T00:00:00Z,2017-05-04T02:00:00Z
KQD,NX,Kawerau D,-38.036007,176.705429,58,,WGS84,2012-02-01T00:00:00Z,2014-03-13T00:00:00Z
KQE,NX,Kawerau E,-38.044902,176.737715,20,,WGS84,2012-03-01T00:00:00Z,2015-06-23T00:00:00Z
KQF,NX,Kawerau F,-38.05436,176.712481,40,,WGS84,2012-02-01T00:00:00Z,2015-11-26T00:00:00Z
KQG,NX,Kawerau G,-38.071928,176.756386,35,,WGS84,2012-02-01T00:00:00Z,2017-05-04T02:00:00Z
KQH,NX,MRP Kawerau Taurus KQH,-38.0282,176.7123,51,,WGS84,2014-04-10T00:00:00Z,2015-11-26T00:00:00Z
KRBZ,RA,Kereta Bay,-36.891922,175.463553,284,,WGS84,2023-05-10T04:05:00Z,9999-01-01T00:00:00Z
KRHZ,HB,Kereru,-39.643155211,176.370120497,530,,WGS84,2008-04-28T00:00:00Z,9999-01-01T00:00:00Z
KRP,NZ,Karapiro,-37.923219287,175.537686559,64,,WGS84,1951-06-15T00:00:00Z,1990-02-06T00:00:00Z
KRU,XX,Mount Kruse,-42.246105296,172.757134176,1067,,WGS84,1990-02-11T04:01:00Z,1990-02-25T21:23:00Z
KRVZ,CH,Karewarewa,-39.094442315,175.641203517,1207,,WGS84,2004-12-03T00:00:00Z,9999-01-01T00:00:00Z
KS01,XX,Karapiti South 01,-38.6354,176.0631,487,,WGS84,2010-10-28T00:00:00Z,2011-01-19T00:00:00Z
KS02,XX,Karapiti South 02,-38.6626,176.0673,455,,WGS84,2010-10-28T00:00:00Z,2011-01-19T00:00:00Z
KS03,XX,Karapiti South 03,-38.6632,176.0876,412,,WGS84,2010-10-28T00:00:00Z,2011-01-19T00:00:00Z
KTGO,XX,Kaitangata,-46.28879,169.91122,38,,WGS84,2014-03-15T00:00:00Z,2014-09-12T00:00:00Z
KUTZ,TP,Kaahu Road,-38.4891,175.8233,515,,WGS84,2010-04-15T00:00:00Z,9999-01-01T00:00:00Z
KUZ,NZ,Kuaotunu,-36.745228533,175.720872942,76,,WGS84,1990-10-11T00:00:00Z,9999-01-01T00:00:00Z
KVSD,XX,Kivers Road,-43.58537,172.27766,96,,WGS84,2010-09-05T00:00:00Z,2012-10-31T00:00:00Z
KWHZ,HB,Kaweka Forest,-39.424,176.4228,854,,WGS84,2010-06-02T00:00:00Z,9999-01-01T00:00:00Z
KYEO,XX,Kyeburn,-45.04261,170.30011,576,,WGS84,2014-09-16T00:00:00Z,9999-01-01T00:00:00Z
LAHF,XX,Lake Hauroko,-45.984688697,167.36924287,152,,WGS84,1993-03-20T00:39:00Z,1993-06-18T20:18:00Z
LAHV,XX,Home Valley Road,-39.47075013,175.695482778,848,,WGS84,2001-01-23T06:19:00Z,2001-06-25T16:00:00Z
LAKA,XX,Lake Ida,-43.235526684,171.570114072,760,,WGS84,1994-06-20T02:08:00Z,1994-06-28T10:28:00Z
LAMA,XX,Lake Moeraki,-43.7122,169.4642,93,,WGS84,1995-11-15T00:00:00Z,1996-04-09T00:00:00Z
LATA,XX,Lake Taylor,-42.7811,172.269,640,,WGS84,1995-11-15T00:00:00Z,1997-02-11T00:00:00Z
LATK,XX,Three Kings Range,-39.384048842,175.918185854,1290,,WGS84,2001-01-23T02:36:00Z,2001-06-25T16:00:00Z
LBST,XX,Black Stump Farm,-39.165245638,176.493893755,713,,WGS84,2001-01-29T02:47:00Z,2001-03-28T17:40:00Z
LBZ,NZ,Lake Benmore,-44.385552844,170.184419859,438,,WGS84,2004-06-04T00:00:00Z,9999-01-01T00:00:00Z
LCK,XX,Larrys Creek,-42.016597524,171.901324363,180,,WGS84,1991-01-29T21:19:00Z,1991-02-04T22:00:00Z
LCQC,SX,Lyttelton Port Cashin Quay,-43.608578,172.729678,3,,WGS84,2011-10-27T00:00:00Z,2018-03-11T11:00:00Z
LCRO,XX,Crohane Forest,-39.232047224,176.599394817,427,,WGS84,2001-01-19T00:00:00Z,2001-06-28T00:00:00Z
LDEN,XX,Denley's Farm,-38.48793064,175.79488763,451,,WGS84,2001-01-15T00:00:00Z,2001-06-26T00:00:00Z
LEAM,XX,Leatham,-41.750494618,173.207942202,500,,WGS84,1993-10-19T06:34:00Z,1994-03-11T20:49:00Z
LFRZ,XX,Lake Frazer,-45.9164967,166.5146537,341,,WGS84,2009-07-17T00:00:00Z,2009-12-11T00:00:00Z
LGDS,XX,Glendale Station,-39.268548794,176.985999464,37,,WGS84,2001-01-13T00:00:00Z,2001-06-28T00:00:00Z
LGLS,XX,Glen Falls,-39.100744895,176.755497208,525,,WGS84,2001-01-23T00:00:00Z,2001-06-28T00:00:00Z
LHBS,SM,Lower Hutt Normandale,-41.196645866,174.892315954,236,,WGS84,2005-06-01T00:00:00Z,9999-01-01T00:00:00Z
LHES,SM,Lower Hutt Emergency Management Office,-41.211686236,174.903336032,16,,WGS84,2001-10-29T00:00:00Z,9999-01-01T00:00:00Z
LHI,AU,Lord Howe Island,-31.52,159.0613,74,,WGS84,2007-07-08T00:00:00Z,9999-01-01T00:00:00Z
LHR,XX,Lake Hauroko RATS,-45.994689059,167.392043107,150,,WGS84,1989-06-07T00:50:00Z,1989-06-10T11:57:00Z
LHRS,SM,Lower Hutt Normandale Rock Site,-41.204736054,174.893185932,125,,WGS84,2001-11-08T00:00:00Z,9999-01-01T00:00:00Z
LHUS,SM,Lower Hutt Unilever,-41.230846652,174.89363583,8,,WGS84,2001-10-25T00:00:00Z,9999-01-01T00:00:00Z
LICJ,XX,Lichen Creek,-44.163542726,168.776372775,103,,WGS84,2001-12-11T08:10:00Z,2001-12-26T15:47:00Z
LINC,SC,Lincoln Crop and Food Research,-43.623179038,172.46800379,16,,WGS84,2004-12-02T00:00:00Z,2021-12-11T22:26:00Z
LINM,XX,Linkwater,-41.267084997,173.858152577,40,,WGS84,1994-03-04T04:43:00Z,1994-03-13T19:06:00Z
LIRS,SM,Lower Hutt IRL,-41.23231,174.91929,20,,WGS84,2011-05-31T00:00:00Z,9999-01-01T00:00:00Z
LIRZ,RT,Lichenstein Road,-38.00357,176.38523,340,,WGS84,1992-06-16T00:00:00Z,9999-01-01T00:00:00Z
LJAI,XX,Jailhouse,-38.604435021,176.755198943,381,,WGS84,2001-01-20T00:00:00Z,2001-06-28T00:00:00Z
LKMJ,XX,Lake Mary,-44.040339282,168.71687273,50,,WGS84,2001-12-09T07:51:00Z,2001-12-27T02:46:00Z
LKOW,XX,Te Kowhai,-39.339549206,176.499693201,431,,WGS84,2001-01-18T00:00:00Z,2001-06-28T00:00:00Z
LLRC,XX,Leslie Road,-38.03602213,175.858490034,160,,WGS84,2001-01-17T05:02:00Z,2001-07-04T07:12:00Z
LMAN,XX,Mangaohane,-39.559452832,176.081387223,707,,WGS84,2001-01-24T07:03:00Z,2001-06-12T21:40:00Z
LMAT,XX,Matapuna,-39.679055781,176.287189336,524,,WGS84,2001-01-17T00:00:00Z,2001-06-28T00:00:00Z
LMAU,XX,Maungataniwha,-38.912741504,176.936500094,209,,WGS84,2001-03-23T03:22:00Z,2001-06-15T17:00:00Z
LMOT,XX,Motokawa,-39.585252852,175.848984249,491,,WGS84,2001-01-25T03:16:00Z,2001-06-24T00:10:00Z
LMOW,XX,Moawhango Dam,-39.406948944,175.753483734,880,,WGS84,2001-01-23T00:00:00Z,2001-06-20T00:00:00Z
LMZ,NZ,Lake Moeraki,-43.715032432,169.269581756,10,,WGS84,1990-11-08T00:00:00Z,2004-07-31T00:00:00Z
LNBS,SM,Naenae Bowling Club,-41.20498,174.9266,7,,WGS84,2011-12-08T00:00:00Z,9999-01-01T00:00:00Z
LNSD,XX,Loch Ness,-43.66183,172.48698,14,,WGS84,2010-09-04T00:00:00Z,2010-09-28T23:00:00Z
LOCC,XX,Lochinver,-38.868239406,176.373993342,724,,WGS84,2001-01-11T20:41:00Z,2001-06-25T21:06:00Z
LOGO,XX,Logan Burn,-45.50582,169.80753,583,,WGS84,2014-03-12T00:00:00Z,2014-10-10T00:00:00Z
LOKS,SM,Mount Lookout,-42.01157,173.48244,1609,,WGS84,2017-06-15T00:00:00Z,9999-01-01T00:00:00Z
LOPO,XX,Opouahi Station,-39.142945846,176.800697617,526,,WGS84,2001-01-14T00:00:00Z,2001-06-28T00:00:00Z
LOTA,XX,Otamapotiki,-38.727737074,176.582996403,760,,WGS84,2001-01-20T00:00:00Z,2001-06-29T00:00:00Z
LOTT,TG,East Cape,-37.5503977,178.1590412,0,,NZGD2000,2008-10-03T06:00:00Z,9999-01-01T00:00:00Z
LPAP,XX,Papakiri,-39.197747172,176.901398667,198,,WGS84,2001-01-14T00:00:00Z,2001-06-28T00:00:00Z
LPCC,SC,Lyttelton Port Company,-43.60785,172.724778,5,,WGS84,2006-08-15T00:00:00Z,2018-06-14T23:59:59Z
LPDS,SC,Lyttelton Port,-43.6062917,172.7098333,0,,WGS84,2018-08-24T03:40:00Z,9999-01-01T00:00:00Z
LPEN,XX,Pentwyn,-39.555451735,175.628481631,706,,WGS84,2001-01-25T20:07:00Z,2001-06-25T17:40:00Z
LPIH,XX,Pihanui,-38.974043086,177.104901954,291,,WGS84,2001-01-29T05:43:00Z,2001-05-01T18:10:00Z
LPLS,SM,Lake Paringa Heritage Lodge,-43.71465288,169.42309374,23,,WGS84,2002-04-02T00:00:00Z,2020-08-05T00:00:00Z
LPOC,SX,Lyttelton Port Oil Wharf,-43.608378,172.714823,3,,WGS84,2011-02-09T00:00:00Z,2018-03-13T01:00:00Z
LPOR,XX,Poronui,-39.007041984,176.283491732,696,,WGS84,2001-01-19T00:00:00Z,2001-06-28T00:00:00Z
LRAN,XX,Rangitikei River,-39.475751,176.037986995,591,,WGS84,2001-01-22T00:00:00Z,2001-06-19T00:00:00Z
LRCZ,CY,Leaning Rock,-45.063668861,169.346274894,1533,,WGS84,1987-01-31T00:00:00Z,1996-04-27T03:07:00Z
LREZ,TR,Lake Rotokare,-39.4602,174.4027,220,,NZGD2000,2010-01-27T00:00:00Z,9999-01-01T00:00:00Z
LROS,XX,Ross Road,-39.047744251,176.955199855,293,,WGS84,2001-01-28T01:45:00Z,2001-05-30T15:15:00Z
LRRZ,RA,Lawrence Road,-36.146327,174.538250,142,,WGS84,2023-03-19T22:28:00Z,9999-01-01T00:00:00Z
LRSC,SC,Lauriston,-43.729389999,171.793634446,198,,WGS84,2005-02-24T00:00:00Z,9999-01-01T00:00:00Z
LRSS,SM,Randwick School,-41.2294301,174.90424587,3,,WGS84,2011-07-15T00:00:00Z,9999-01-01T00:00:00Z
LS16,XX,Tongariro River,-39.232445423,175.777684683,940,,WGS84,2001-01-16T00:00:00Z,2001-06-21T00:00:00Z
LS25,XX,Rangipo,-39.078542471,175.853186181,556,,WGS84,2001-01-27T14:01:00Z,2001-06-17T07:30:00Z
LSCZ,CY,Lilico Spur,-45.114670343,169.369274893,759,,WGS84,1986-12-09T00:00:00Z,1996-05-01T21:38:00Z
LSRC,SC,Lake Sumner Road,-42.869520062,172.543288463,335,,WGS84,2004-11-28T00:00:00Z,9999-01-01T00:00:00Z
LSTC,XX,Last Cove,-45.98458807,166.7801168,308,,WGS84,2009-07-17T00:00:00Z,2009-09-14T22:59:00Z
LTAT,XX,Tataraakina,-39.042443417,176.614895683,545,,WGS84,2001-01-15T00:00:00Z,2001-06-27T00:00:00Z
LTIM,XX,Timahanga,-39.40945009,176.245989811,806,,WGS84,2001-01-24T04:04:00Z,2001-05-25T14:05:00Z
LTZ,NZ,Lake Taylor Station,-42.781667157,172.27103538,648,,WGS84,1989-10-12T00:00:00Z,9999-01-01T00:00:00Z
LU2A,XX,Lauder 2,-45.0362,169.7047,395,,WGS84,1996-03-01T00:00:00Z,1997-02-14T00:00:00Z
LUDA,XX,Lauder,-45.0335,169.6871,382,,WGS84,1995-11-16T00:00:00Z,1996-01-28T00:00:00Z
LUMA,XX,Lumsden,-45.7228,168.4494,290,,WGS84,1995-11-16T00:00:00Z,1996-04-01T00:00:00Z
LWAI,XX,Waiotukupuna River,-38.707037712,177.073502487,609,,WGS84,2001-01-22T02:06:00Z,2001-06-01T15:55:00Z
LWHI,XX,Whirinaki,-38.83103913,176.5879961,925,,WGS84,2001-01-25T02:31:00Z,2001-03-11T23:00:00Z
LWKF,XX,Lake Wakatipu,-45.029565159,168.44256319,434,,WGS84,1993-03-23T08:51:00Z,1993-06-22T16:53:00Z
LWON,XX,Waione,-39.462449786,175.618981864,765,,WGS84,2001-01-25T00:52:00Z,2001-06-25T17:40:00Z
LWTT,XX,Waitata,-39.536253049,176.399691252,354,,WGS84,2001-01-17T00:00:00Z,2001-06-28T00:00:00Z
LYL,XX,Lyell,-41.796092667,172.043927228,80,,WGS84,1991-01-28T22:39:00Z,1991-01-29T18:48:00Z
LYLM,XX,Lyndon Lea,-42.844521378,173.297938332,80,,WGS84,1993-10-23T05:00:00Z,1994-03-12T21:53:00Z
MACQ,XX,Macquarie Island,-54.4973,158.9386,0,,WGS84,1996-01-10T00:00:00Z,1997-02-14T00:00:00Z
MAGS,SM,Mount Albert Grammar School,-36.885338662,174.726040611,39,,WGS84,2002-06-20T00:00:00Z,9999-01-01T00:00:00Z
MAHC,XX,Mahia,-39.081046845,177.884911208,40,,WGS84,2001-01-13T04:01:00Z,2001-06-26T00:35:00Z
MAHO,XX,Mahinerangi,-45.81676,169.96434,478,,WGS84,2014-03-14T00:00:00Z,2014-09-11T00:00:00Z
MAHZ,HB,Mahia,-39.186548973,177.881010809,336,,WGS84,1987-04-10T00:00:00Z,1997-08-04T09:57:00Z
MAKA,XX,Makarora,-44.2504,169.2229,335,,WGS84,1995-11-14T00:00:00Z,1996-04-08T00:00:00Z
MAL,XX,Maling Pass,-42.212504331,172.69813358,1280,,WGS84,1990-02-12T05:29:00Z,1990-02-18T01:09:00Z
MANO,XX,Manorburn,-45.30825,169.63014,674,,WGS84,2014-09-16T00:00:00Z,9999-01-01T00:00:00Z
MANS,SX,Manapouri Power Station,-45.52122519,167.278064732,260,,WGS84,2001-06-07T00:00:00Z,2015-06-30T23:59:59Z
MAPM,XX,Maxwell Pass,-41.575292367,173.953852454,120,,WGS84,1993-10-19T06:34:00Z,1994-03-11T01:37:00Z
MAR,XX,Maroa,-40.421971133,176.033983404,360,,WGS84,1990-02-21T03:18:00Z,1990-02-22T21:30:00Z
MARA,XX,Maruia,-41.9405,172.1994,297,,WGS84,1995-11-11T00:00:00Z,1996-04-22T00:00:00Z
MARE,XX,Marau Point,-38.29153219,178.325719186,60,,WGS84,1994-07-27T02:26:00Z,1994-12-12T23:16:00Z
MARR,XX,Marumaru RATS,-38.890242116,177.443506407,40,,WGS84,1994-08-09T01:10:00Z,1994-12-09T19:42:00Z
MARZ,RT,Manawahe,-37.984922962,176.674700105,480,,WGS84,1988-03-25T22:00:00Z,9999-01-01T00:00:00Z
MASF,XX,Mount Aspiring Station,-44.498651726,168.786770922,366,,WGS84,1993-03-23T08:51:00Z,1993-06-08T23:17:00Z
MASH,XX,Maori Saddle,-44.091241963,169.156778135,940,,WGS84,2005-05-04T00:00:00Z,2005-05-24T00:54:00Z
MATA,XX,Matakana,-36.30018857,174.672382102,243,,WGS84,2002-08-28T12:44:00Z,2003-01-18T02:20:00Z
MATR,XX,Mata River RATS,-37.960225589,178.165518287,180,,WGS84,1994-07-29T05:12:00Z,1994-12-14T00:23:00Z
MATS,SM,Matariki Wadsworth Road,-41.42895,172.7037,290,,WGS84,2015-04-02T00:00:00Z,9999-01-01T00:00:00Z
MATT,XX,Matapiro Road,-39.583554562,176.644394116,110,,WGS84,1993-04-12T09:46:00Z,1993-04-25T16:29:00Z
MAVS,SM,Martinborough Wines Vineyard,-41.210857507,175.461483109,33,,WGS84,1999-08-20T00:00:00Z,9999-01-01T00:00:00Z
MAVZ,CH,Matarangi,-39.2679133,175.5616533,2624.1,,NZGD2000,2008-02-07T00:00:00Z,9999-01-01T00:00:00Z
MAYA,XX,Mayfield,-43.7454,171.3694,530,,WGS84,1995-11-13T00:00:00Z,1996-04-06T00:00:00Z
MAYC,SC,Mayfield School,-43.82306143,171.421709104,258,,WGS84,2004-11-29T00:00:00Z,2021-04-22T21:50:00Z
MBAZ,AK,Motutapu Borehole,-36.768787,174.897918,60,,WGS84,2012-10-08T00:00:00Z,9999-01-01T00:00:00Z
MCAS,SM,Murchison Area School,-41.799933511,172.328030808,174,,WGS84,2002-02-27T00:00:00Z,9999-01-01T00:00:00Z
MCHD,XX,Mitchells,-43.658,171.99167,158,,WGS84,2010-09-05T00:00:00Z,2010-09-29T00:35:00Z
MCHZ,HB,McNeill Hill,-39.4441849,176.6966675,346,,NZGD2000,2008-05-27T00:00:00Z,9999-01-01T00:00:00Z
MCNS,SM,Mount Cook Annex,-43.73645,170.0972,740,,WGS84,2008-05-10T00:00:00Z,9999-01-01T00:00:00Z
MCPS,SM,Mount Cook National Park Headquarters,-43.733165337,170.095202333,757,,WGS84,2002-07-03T00:00:00Z,2008-02-12T23:00:00Z
MCQ,AU,Macquarie Island,-54.497344273,158.956043898,14,,WGS84,1964-03-08T00:00:00Z,9999-01-01T00:00:00Z
MDAF,XX,Middle Arm,-45.097564295,167.572551346,203,,WGS84,1993-03-19T00:00:00Z,1993-08-20T00:00:00Z
MECS,SM,Makarora Emergency Centre,-44.230445889,169.232938317,336,,WGS84,2002-08-07T00:00:00Z,2025-10-02T01:33:00Z
MED1,XX,MED1-offshore-onshore,-39.081,177.8852,52,,WGS84,2005-01-17T00:00:00Z,2005-03-30T00:00:00Z
MED2,XX,MED2-offshore-onshore,-38.5176,178.255,45,,WGS84,2005-01-18T00:00:00Z,2005-03-30T00:00:00Z
MED3,XX,MED3-offshore-onshore,-38.2912,178.3267,106,,WGS84,2005-01-19T00:00:00Z,2005-03-31T00:00:00Z
MED4,XX,MED4-offshore-onshore,-38.6251,178.1487,17,,WGS84,2005-02-24T00:00:00Z,2005-03-31T00:00:00Z
MEIN,XX,Meins Knob,-43.2974,170.92035,1256,,WGS84,2012-10-04T00:00:00Z,9999-01-01T00:00:00Z
MENS,SM,Menlo Terrace Mount Pleasant Christchurch,-43.55849,172.71149,35,,WGS84,2012-06-27T00:00:00Z,9999-01-01T00:00:00Z
MGCS,SM,Blenheim Marlborough Girls College,-41.507680768,173.944392627,9,,WGS84,2002-02-22T00:00:00Z,9999-01-01T00:00:00Z
MGPR,XX,Mangapoike RATS,-38.832041501,177.708009856,340,,WGS84,1994-07-26T14:45:00Z,1994-12-10T13:34:00Z
MGZ,CH,Maungaku,-39.000240185,175.538982613,806,,WGS84,1984-04-03T00:00:00Z,2005-05-13T00:00:00Z
MHCZ,SI,Mount Hutt,-43.53165,171.56788,648,,WGS84,2013-05-13T00:00:00Z,9999-01-01T00:00:00Z
MHEZ,TR,Mangahewa,-39.076048868,174.323047417,194,,WGS84,2008-03-04T00:00:00Z,2023-04-18T06:09:00Z
MHGZ,EC,Mahia Peninsula,-39.152558335,177.907001244,302,,WGS84,2006-05-04T00:00:00Z,9999-01-01T00:00:00Z
MHZ,CY,Mount Horn,-45.060568574,169.279574031,1127,,WGS84,1984-06-06T00:00:00Z,1996-04-29T21:35:00Z
MIDV,XX,Middle Road,-39.321546276,175.351379095,720,,WGS84,1995-09-26T07:39:00Z,1996-01-08T22:28:00Z
MILO,XX,Millers Flat,-45.69264,169.4509,137,,WGS84,2014-03-12T00:00:00Z,2014-10-07T00:00:00Z
MIMC,XX,Mimiha RATS,-38.651536294,176.91940079,400,,WGS84,2001-01-23T04:23:00Z,2001-06-09T05:55:00Z
MIQ,XX,Minden Quarry,-37.705216379,176.045993474,100,,WGS84,1989-08-23T17:31:00Z,1989-08-24T06:42:00Z
MISS,SM,Wellington Miramar School,-41.314888406,174.818434531,8,,WGS84,1999-07-22T00:00:00Z,9999-01-01T00:00:00Z
MJCB,SB,Wellington Majestic Centre,-41.288582,174.774443,12,,WGS84,2011-06-28T00:00:00Z,9999-01-01T00:00:00Z
MJP,PK,Mount John,-43.989543102,170.459595659,960,,WGS84,1975-06-18T00:00:00Z,1983-11-21T00:00:00Z
MJZ,NZ,Mount John,-43.985543016,170.466295768,1000,,WGS84,1965-05-29T00:00:00Z,1980-06-26T00:00:00Z
MKAZ,AK,Moumoukai,-37.10413,175.16117,140,,NZGD2000,1995-01-10T00:00:00Z,9999-01-01T00:00:00Z
MKBS,SM,Makara Bunker,-41.2259,174.6981,231,,WGS84,2011-05-24T00:00:00Z,9999-01-01T00:00:00Z
MKFS,SM,Makarora Fire Station,-44.231764,169.229971,340,,WGS84,2025-10-02T19:10:00Z,9999-01-01T00:00:00Z
MKO,XX,Makairo,-40.427471384,176.09268412,520,,WGS84,1990-05-15T05:27:00Z,1990-05-17T20:54:00Z
MKPZ,XX,Makorori Point 2,-38.6657501,178.1026030,64,,WGS84,2025-03-24T03:05:00Z,9999-01-01T00:00:00Z
MKRZ,RT,Makatiti,-38.138435412,176.467157055,963,,WGS84,2003-05-23T00:00:00Z,9999-01-01T00:00:00Z
MKTC,XX,Mokai Thermal Craters,-38.508231278,175.903188877,520,,WGS84,2007-05-20T00:00:00Z,9999-01-01T00:00:00Z
MKTZ,NZ,Mataketake Range,-43.870610,169.179505,1098,,WGS84,2025-02-20T12:00:00Z,9999-01-01T00:00:00Z
MKVS,SM,Makara Village,-41.26542095,174.70552447,81,,WGS84,2011-11-07T00:00:00Z,9999-01-01T00:00:00Z
MKYD,XX,McKay,-43.7407,172.34659,20,,WGS84,2010-09-05T00:00:00Z,2010-09-28T23:30:00Z
MLFO,XX,Milford,-44.26187,171.34712,14,,WGS84,2014-10-15T00:00:00Z,9999-01-01T00:00:00Z
MLR,XX,Mavora Lakes RATS,-45.326672631,168.189558004,640,,WGS84,1989-06-04T06:22:00Z,1989-06-09T02:29:00Z
MLZ,NZ,Mavora Lakes,-45.366543525,168.118406813,594,,WGS84,1996-03-09T00:00:00Z,9999-01-01T00:00:00Z
MMCS,SM,Matamata College,-37.81587781,175.769789749,77,,WGS84,2002-06-26T00:00:00Z,9999-01-01T00:00:00Z
MMCZ,CY,Mount Michael,-45.002066511,169.131372426,1163,,WGS84,1989-06-29T00:00:00Z,1996-04-27T03:07:00Z
MMKS,KI,Raoul Mount Moumoukai,-29.267289,-177.907904,571,,WGS84,2021-10-24T03:28:00Z,9999-01-01T00:00:00Z
MMP,PK,Mount Mary,-44.140846583,170.278392458,950,,WGS84,1975-06-18T00:00:00Z,1983-11-21T00:00:00Z
MNDO,XX,Mandeville,-45.98614,168.72653,266,,WGS84,2014-03-18T00:00:00Z,2014-09-14T00:00:00Z
MNG,NZ,Mangahao,-40.616974186,175.482175722,396,,WGS84,1965-11-16T00:00:00Z,1994-10-19T00:00:00Z
MNGS,SM,Mangaweka School,-39.80778,175.79083,324,,WGS84,2001-11-26T00:00:00Z,9999-01-01T00:00:00Z
MNKT,TG,Manukau,-37.0465665,174.5117476,0,,WGS84,2010-07-15T00:00:00Z,9999-01-01T00:00:00Z
MNMZ,TP,Mangamawhitiwhiti,-39.021589,175.835268,469,,WGS84,2023-09-14T22:37:00Z,9999-01-01T00:00:00Z
MNSD,XX,Miners Road,-43.48312,172.45871,65,,WGS84,2010-09-05T00:00:00Z,2010-09-30T01:30:00Z
MNT,XX,Mangahao,-40.583273344,175.43967532,120,,WGS84,1991-07-30T22:16:00Z,1991-12-02T14:41:00Z
MNTZ,RA,Mangatoa,-35.419509,173.708486,285,,WGS84,2022-12-19T22:30:00Z,9999-01-01T00:00:00Z
MNW,NZ,Monowai,-45.778683596,167.618747546,155,,WGS84,1935-07-01T00:00:00Z,1978-11-26T00:00:00Z
MNZS,SM,Menzies Bay Banks Peninsula,-43.637364,172.973808,102,,WGS84,2013-03-15T00:00:00Z,9999-01-01T00:00:00Z
MOA,XX,Motea,-40.313569248,176.25148654,330,,WGS84,1992-04-29T00:00:00Z,1995-08-09T00:00:00Z
MOAV,XX,Moawhango,-39.406548935,175.753183732,840,,WGS84,1995-09-26T07:39:00Z,1995-11-13T02:50:00Z
MOH,HB,Mohaka,-39.130746333,177.148001944,245,,WGS84,1987-03-19T00:00:00Z,1997-05-25T03:38:00Z
MOLM,XX,Molesworth,-42.085802723,173.260641352,910,,WGS84,1993-10-18T05:51:00Z,1994-03-11T20:39:00Z
MOLS,SM,Molesworth Station,-42.088022768,173.2574013,888,,WGS84,2002-10-12T00:00:00Z,9999-01-01T00:00:00Z
MOOO,XX,Moonlight,-45.5095,170.38435,564,,WGS84,2014-09-15T00:00:00Z,9999-01-01T00:00:00Z
MORO,XX,Morrisons,-45.25226,170.45702,354,,WGS84,2014-09-15T00:00:00Z,9999-01-01T00:00:00Z
MORS,SM,Moorhouse Ave Christchurch,-43.5395,172.6214,17,,WGS84,2012-04-19T00:00:00Z,9999-01-01T00:00:00Z
MOSS,SM,Mossburn School,-45.667802403,168.237836479,303,,WGS84,2002-06-14T00:00:00Z,9999-01-01T00:00:00Z
MOTE,XX,Motu,-37.871522796,177.604711764,20,,WGS84,1994-08-06T07:22:00Z,1994-12-19T00:35:00Z
