Station,Location,Latitude,Longitude,Elevation,Depth,Datum,Survey,Start Date,End Date
NEZ,12,-39.270466,174.096096,945,,WGS84,Topographic Map,2023-02-28T22:51:00Z,2024-07-07T01:49:00Z
NEZ,30,-39.270466,174.096096,945,,WGS84,Topographic Map,2014-03-21T00:00:02Z,2024-08-29T05:55:00Z
NEZ,31,-39.270491,174.096300,945,,WGS84,Topographic Map,2025-03-27T20:42:00Z,2025-07-28T00:41:00Z
NGA1,10,-39.159703581,175.616892974,1611,,WGS84,Unknown,2006-06-07T22:50:00Z,2007-04-20T04:00:00Z
NGA2,10,-39.16947,175.63816,1585,,NZGD2000,External GPS Device,2006-06-08T01:00:00Z,2006-10-31T22:00:00Z
NGA3,10,-39.14786,175.64043,1720,,NZGD2000,External GPS Device,2003-06-07T23:30:00Z,2007-03-19T22:00:00Z
NGA4,10,-39.15848,175.63226,2235,,NZGD2000,External GPS Device,2008-01-15T21:15:00Z,2008-02-07T01:00:00Z
NGA5,10,-39.1468,175.63255,1680,,NZGD2000,External GPS Device,2008-01-15T21:15:00Z,2008-02-07T01:00:00Z
NGA6,10,-39.14666,175.61493,1375,,NZGD2000,External GPS Device,2008-01-15T21:15:00Z,2008-02-07T01:00:00Z
NGHS,20,-39.485873112,176.91492782,70,,WGS84,Internal GPS Clock,1999-08-18T01:15:00Z,9999-01-01T00:00:00Z
NGI,10,-39.334943194,173.935161624,300,,WGS84,Unknown,1989-08-17T01:06:00Z,1989-08-21T18:45:00Z
NGRZ,10,-38.1018,176.1874,685,,WGS84,Internal GPS Clock,2011-05-11T00:05:00Z,9999-01-01T00:00:00Z
NGZ,10,-39.175583868,175.601172722,1452,,WGS84,Internal GPS Clock,1990-04-12T02:00:00Z,9999-01-01T00:00:00Z
NGZ,11,-39.175583868,175.601172722,1452,,WGS84,Internal GPS Clock,1994-05-16T19:00:00Z,2005-08-30T20:10:00Z
NGZ,12,-39.175583868,175.601172722,1452,,WGS84,Internal GPS Clock,1996-08-17T04:00:00Z,2000-11-28T19:00:00Z
NGZ,30,-39.175583868,175.601172722,1452,,WGS84,External GPS Device,2014-02-25T01:00:00Z,9999-01-01T00:00:00Z
NLMS,20,-41.266523535,173.276835241,9,,WGS84,Internal GPS Clock,2002-10-07T23:00:00Z,9999-01-01T00:00:00Z
NMCM,10,-42.101102192,172.908436784,930,,WGS84,Unknown,1993-10-21T02:48:00Z,1994-03-04T00:18:00Z
NMEZ,10,-39.4132,173.8775,119,,WGS84,Internal GPS Clock,2009-04-02T04:00:00Z,9999-01-01T00:00:00Z
NMHZ,10,-39.097054929,176.80651785,863.7,,WGS84,Internal GPS Clock,2008-02-13T03:01:00Z,9999-01-01T00:00:00Z
NMIB,21,-41.27612967,173.287895679,23.6,,NZGD2000,Site Survey,2011-02-01T00:01:00Z,9999-01-01T00:00:00Z
NMIB,22,-41.276016733,173.287739307,23.6,,NZGD2000,Site Survey,2011-02-01T00:01:00Z,9999-01-01T00:00:00Z
NMIB,23,-41.275941227,173.287861039,23.6,,NZGD2000,Site Survey,2011-02-01T00:01:00Z,9999-01-01T00:00:00Z
NMIB,24,-41.276132399,173.287896729,23.6,,NZGD2000,Site Survey,2011-02-01T00:01:00Z,9999-01-01T00:00:00Z
NMIB,25,-41.276024046,173.287933629,23.6,,NZGD2000,Site Survey,2011-02-01T00:01:00Z,9999-01-01T00:00:00Z
NMIB,26,-41.276132399,173.287896729,23.6,,NZGD2000,Site Survey,2011-03-21T00:01:00Z,9999-01-01T00:00:00Z
NMIB,27,-41.276024046,173.287933629,23.6,,NZGD2000,Site Survey,2011-03-28T00:00:02Z,9999-01-01T00:00:00Z
NMIB,28,-41.275975085,173.287791723,23.6,,NZGD2000,Site Survey,2011-02-01T00:01:00Z,9999-01-01T00:00:00Z
NMIB,29,-41.276016323,173.287784722,23.6,,NZGD2000,Site Survey,2011-02-01T00:01:00Z,9999-01-01T00:00:00Z
NMIB,2A,-41.275947437,173.288109763,23.6,,NZGD2000,Site Survey,2011-02-01T00:01:00Z,9999-01-01T00:00:00Z
NMPS,20,-41.574455376,175.227878669,16,,WGS84,Internal GPS Clock,2001-11-27T00:00:00Z,2005-12-20T02:00:00Z
NNBS,20,-43.495426391,172.717997684,10,,WGS84,Internal GPS Clock,2001-11-06T01:30:00Z,9999-01-01T00:00:00Z
NNVZ,10,-39.13173,175.6152667,1501,,WGS84,Internal GPS Clock,2015-03-27T03:00:00Z,2020-02-24T13:15:00Z
NNZ,10,-41.217102661,173.379476754,130,,WGS84,Internal GPS Clock,2003-08-12T00:00:00Z,9999-01-01T00:00:00Z
NNZ,20,-41.217102661,173.379476754,130,,WGS84,Internal GPS Clock,2003-08-12T00:00:00Z,2012-01-05T23:00:00Z
NNZ,21,-41.217074,173.379483,133,,WGS84,Internal GPS Clock,2012-01-05T23:10:00Z,9999-01-01T00:00:00Z
NOVZ,10,-39.126493,175.610657,1476,,WGS84,Internal GPS Clock,2020-02-25T01:10:00Z,9999-01-01T00:00:00Z
NOVZ,30,-39.126447,175.61061,1476,,WGS84,External GPS Device,2020-02-25T01:10:00Z,9999-01-01T00:00:00Z
NOZ,10,-38.616237908,178.036914607,60,,WGS84,Unknown,1989-04-17T07:59:00Z,2004-04-02T14:14:00Z
NPCS,20,-39.062427989,174.073384416,47,,WGS84,Internal GPS Clock,1999-10-17T00:00:01Z,9999-01-01T00:00:00Z
NRZ,10,-39.335743206,173.933161596,250,,WGS84,Unknown,1997-03-26T08:06:00Z,2009-06-10T21:00:00Z
NRZ,11,-39.335743206,173.933161596,250,,WGS84,Unknown,1997-03-27T15:13:00Z,2003-12-16T04:24:00Z
NRZ,12,-39.335743206,173.933161596,250,,WGS84,Unknown,1991-02-21T19:09:00Z,1993-07-26T13:23:00Z
NRZ,13,-39.335743206,173.933161596,250,,WGS84,Unknown,1993-12-14T23:52:00Z,1997-03-25T08:58:00Z
NRZ,14,-39.335743206,173.933161596,250,,WGS84,Unknown,1993-07-29T09:36:00Z,1997-03-18T22:51:00Z
NSBS,20,-43.997637983,168.660612253,8,,WGS84,Internal GPS Clock,2004-06-23T04:00:00Z,2007-12-13T02:00:00Z
NSBS,21,-43.99786,168.660873,8,,WGS84,Internal GPS Clock,2007-12-15T02:38:00Z,9999-01-01T00:00:00Z
NSDF,10,-45.18306514,167.100244609,20,,WGS84,Topographic Map,2003-08-24T05:07:00Z,2003-09-11T03:43:00Z
NSPS,20,-39.489593191,176.915877818,5,,WGS84,Internal GPS Clock,2004-02-24T21:00:00Z,2006-01-12T00:00:00Z
NSPS,21,-39.489643192,176.915927819,7,,WGS84,Internal GPS Clock,2006-05-16T02:00:00Z,9999-01-01T00:00:00Z
NTVZ,10,-39.0984817,175.6759733,1260,,WGS84,Unknown,2014-11-07T00:45:00Z,9999-01-01T00:00:00Z
NTVZ,30,-39.0984817,175.6759733,1260,,WGS84,Unknown,2016-01-14T02:10:00Z,2025-08-21T23:31:00Z
NTVZ,31,-39.0984817,175.6759733,1260,,WGS84,Unknown,2016-01-14T02:10:00Z,9999-01-01T00:00:00Z
NTVZ,32,-39.0984817,175.6759733,1260,,WGS84,Unknown,2016-01-14T02:10:00Z,2025-02-26T21:12:00Z
NTVZ,33,-39.0984817,175.6759733,1260,,WGS84,Unknown,2019-04-17T01:30:00Z,2025-02-26T21:12:00Z
NTVZ,34,-39.0984817,175.6759733,1260,,WGS84,Unknown,2019-04-17T01:30:00Z,2025-02-26T21:12:00Z
NWEZ,10,-39.27488,173.86743,230,,NZGD2000,Topographic Map,1996-04-03T17:09:00Z,2012-10-16T00:00:00Z
NWFS,20,-41.589065731,175.233958687,14,,WGS84,Internal GPS Clock,2006-05-05T02:01:00Z,9999-01-01T00:00:00Z
NZA,40,-42.3707,176.9109,0,2690,WGS84,Unknown,2019-12-21T17:00:00Z,2021-12-17T01:00:00Z
NZA,41,-42.3717,176.9093,0,2635,WGS84,Unknown,2021-12-18T00:00:00Z,2023-12-15T00:00:00Z
NZA,42,-42.369,176.912,0,2634,WGS84,Unknown,2023-12-16T00:15:00Z,9999-01-01T00:00:00Z
NZAS,20,-46.586807,168.378357,13,,WGS84,Internal GPS Clock,2008-10-08T22:00:00Z,2015-06-30T23:59:59Z
NZB,40,-40.6003,179.0996,0,3184,WGS84,Unknown,2020-09-18T21:12:30Z,2022-08-14T22:59:45Z
NZB,41,-40.5992,179.0962,0,3184,WGS84,Unknown,2022-08-15T20:15:00Z,2023-12-06T00:00:00Z
NZB,42,-40.5979,179.1005,0,3184,WGS84,Unknown,2023-12-07T14:15:00Z,9999-01-01T00:00:00Z
NZC,40,-38.2001,-179.7978,0,3545,WGS84,Unknown,2019-12-12T18:00:00Z,2021-12-10T01:00:00Z
NZC,41,-38.2004,-179.7978,0,3545,WGS84,Unknown,2021-12-11T00:00:00Z,2023-12-08T00:00:00Z
NZC,42,-38.1969,-179.7968,0,3545,WGS84,Unknown,2023-12-09T01:15:00Z,9999-01-01T00:00:00Z
NZD,40,-36.0998,178.6037,0,2445,WGS84,Unknown,2021-07-23T00:00:00Z,2023-06-11T18:00:00Z
NZD,41,-36.1,178.6009,0,2446,WGS84,Unknown,2023-06-13T21:15:00Z,2025-06-14T18:00:00Z
NZD,42,-36.0988,178.5972,0,2447,WGS84,Unknown,2025-06-14T22:15:00Z,9999-01-01T00:00:00Z
NZE,40,-36.0493,-177.708,0,5779,WGS84,Unknown,2019-12-18T17:00:00Z,2021-12-12T21:00:00Z
NZE,41,-36.0499,-177.697,0,5777,WGS84,Unknown,2021-12-13T00:00:00Z,2023-12-09T23:00:00Z
NZE,42,-36.05,-177.6986,0,5777,WGS84,Unknown,2023-12-12T20:15:00Z,9999-01-01T00:00:00Z
NZF,40,-29.6843,-175.0126,0,5060,WGS84,Unknown,2019-12-17T00:00:00Z,2020-03-25T00:00:00Z
NZF,41,-29.6823,-175.0124,0,5059,WGS84,Unknown,2020-08-31T23:10:15Z,2022-08-10T00:59:45Z
NZF,42,-29.6826,-175.0125,0,5060,WGS84,Unknown,2022-08-11T00:15:00Z,2024-07-02T22:00:00Z
NZF,43,-29.6827,-175.0129,0,5064,WGS84,Unknown,2024-07-04T00:00:00Z,9999-01-01T00:00:00Z
NZG,40,-23.3516,-173.4012,0,5742,WGS84,Unknown,2020-09-10T22:57:30Z,2022-07-29T18:02:45Z
NZG,41,-23.3517,-173.4018,0,5741,WGS84,Unknown,2022-07-30T20:15:00Z,2024-06-22T00:00:00Z
NZG,42,-23.3509,-173.4034,0,5739,WGS84,Unknown,2024-06-23T05:15:00Z,9999-01-01T00:00:00Z
NZH,40,-20.0896,-171.8599,0,5530,WGS84,Unknown,2020-09-03T22:24:30Z,2022-08-01T00:12:30Z
NZH,41,-20.0885,-171.8630,0,5531,WGS84,Unknown,2022-08-01T20:15:00Z,2024-06-24T22:00:00Z
NZH,42,-20.0900,-171.8605,0,5531,WGS84,Unknown,2024-06-25T21:37:00Z,9999-01-01T00:00:00Z
NZI,40,-16.8921,-171.1904,0,5237,WGS84,Unknown,2020-09-08T03:15:45Z,2022-08-02T21:59:30Z
NZI,41,-16.8890,-171.1905,0,5237,WGS84,Unknown,2022-08-03T21:15:00Z,2024-06-27T22:00:00Z
NZI,42,-16.8913,-171.1893,0,5237,WGS84,Unknown,2024-06-28T21:29:00Z,9999-01-01T00:00:00Z
NZJ,40,-26.6672,163.9549,0,1912,WGS84,Unknown,2021-07-09T00:00:00Z,2023-05-28T18:00:00Z
NZJ,41,-26.6685,163.9536,0,1917,WGS84,Unknown,2023-05-29T22:15:00Z,2025-05-31T18:00:00Z
NZJ,42,-26.6694,163.9554,0,1912,WGS84,Unknown,2025-06-02T03:15:00Z,9999-01-01T00:00:00Z
NZK,40,-24.3093,169.4988,0,2098,WGS84,Unknown,2021-07-15T00:00:00Z,2023-06-06T00:00:00Z
NZK,41,-24.3086,169.5001,0,2098,WGS84,Unknown,2023-06-06T21:00:00Z,2025-06-08T18:00:00Z
NZK,42,-24.3089,169.4994,0,2097,WGS84,Unknown,2025-06-09T22:15:00Z,9999-01-01T00:00:00Z
NZL,40,-19.3096,166.782,0,3884,WGS84,Unknown,2021-07-12T00:00:00Z,2023-06-03T00:00:00Z
NZL,41,-19.2876,166.811,0,3863,WGS84,Unknown,2023-06-03T20:15:00Z,2025-06-04T18:00:00Z
NZL,42,-19.2875,166.8122,0,3862,WGS84,Unknown,2025-06-06T20:15:00Z,9999-01-01T00:00:00Z
OAHZ,10,-38.845836,176.047509,662,,WGS84,Internal GPS Clock,2022-12-07T04:30:00Z,9999-01-01T00:00:00Z
OAHZ,20,-38.845836,176.047509,662,,WGS84,Internal GPS Clock,2022-12-07T04:30:00Z,9999-01-01T00:00:00Z
OAKV,10,-39.382447723,175.437379925,700,,WGS84,Topographic Map,1995-09-26T07:39:00Z,1995-10-25T17:55:00Z
OAMS,20,-45.099744576,170.969136215,20,,WGS84,Internal GPS Clock,2002-06-28T02:00:00Z,9999-01-01T00:00:00Z
OBZ,10,-46.903418062,168.11534673,26,,WGS84,Unknown,1990-09-11T06:29:00Z,1990-09-16T22:56:00Z
ODZ,10,-45.043982113,170.644622213,274,,WGS84,Internal GPS Clock,1990-08-31T03:13:00Z,9999-01-01T00:00:00Z
ODZ,20,-45.043982113,170.644622213,274,,WGS84,Internal GPS Clock,2003-09-11T06:00:00Z,2017-06-28T20:15:00Z
ODZ,21,-45.044028,170.644626,264,,WGS84,Internal GPS Clock,2017-06-28T22:21:00Z,9999-01-01T00:00:00Z
OGWZ,10,-40.816687916,175.170301006,206,,WGS84,External GPS Device,2007-09-24T01:15:00Z,9999-01-01T00:00:00Z
OH1,10,-38.542932849,176.307693689,295,,WGS84,Unknown,1987-07-15T06:26:00Z,1992-10-30T03:02:00Z
OH2,10,-38.509932196,176.302993749,300,,WGS84,Unknown,1987-07-23T21:09:00Z,1992-10-30T03:02:00Z
OH3,10,-38.531232662,176.326393959,300,,WGS84,Unknown,1987-07-26T22:02:00Z,1992-10-30T03:02:00Z
OH4,10,-38.542932875,176.319393832,300,,WGS84,Unknown,1988-03-21T22:47:00Z,1992-10-29T10:09:00Z
OHAA,10,-44.2537,169.8833,687,,WGS84,Unknown,1995-11-17T00:00:01Z,1996-04-15T23:59:59Z
OHKS,20,-38.408109748,176.088471495,273,,WGS84,Internal GPS Clock,2004-07-21T23:00:00Z,2015-06-30T23:59:59Z
OHPV,10,-37.848520146,176.552399093,120,,WGS84,Unknown,1995-01-17T04:04:00Z,1995-04-29T14:01:00Z
OHSS,20,-43.4446,172.6605,13,,WGS84,Internal GPS Clock,2011-12-12T02:27:00Z,9999-01-01T00:00:00Z
OHUT,10,-39.873760529,176.584692326,150,,WGS84,Unknown,1993-04-12T09:46:00Z,1993-04-26T03:17:00Z
OHWZ,10,-40.2056,175.3151,59,,WGS84,Internal GPS Clock,2011-03-29T00:00:02Z,9999-01-01T00:00:00Z
OIZ,10,-39.044940751,175.39268065,470,,WGS84,Unknown,1992-09-18T09:41:00Z,2004-04-26T16:22:00Z
OKAV,10,-38.192726243,176.374395738,480,,WGS84,Unknown,1995-01-12T11:40:00Z,1995-05-16T20:35:00Z
OKCZ,10,-43.72325,173.05951,492.1,,WGS84,External GPS Device,2012-03-01T00:00:00Z,9999-01-01T00:00:00Z
OKTV,10,-38.104424693,176.432996758,360,,WGS84,Unknown,1995-01-26T20:32:00Z,1995-06-07T20:49:00Z
OKUC,10,-43.780667,172.831319,289,,WGS84,External GPS Device,2011-02-28T00:27:48Z,2012-03-01T00:00:00Z
OMAH,10,-37.852418785,175.901491209,280,,WGS84,Unknown,1994-06-26T14:04:00Z,1994-07-03T12:29:00Z
OMRZ,10,-38.106214593,176.371696008,566,,WGS84,External GPS Device,2007-04-04T01:00:00Z,9999-01-01T00:00:00Z
ONEC,10,-39.235249958,177.878510616,191,,WGS84,Unknown,2001-01-13T04:01:00Z,2001-06-25T15:55:00Z
ONIS,20,-39.390824042,173.812849895,40,,WGS84,Internal GPS Clock,2002-07-25T00:00:00Z,2003-12-10T21:08:00Z
OPCS,20,-38.014134814,177.289217464,9,,WGS84,Internal GPS Clock,2001-12-03T00:00:00Z,9999-01-01T00:00:00Z
OPHC,10,-39.615254975,176.529692578,253,,WGS84,Unknown,2001-01-10T01:16:00Z,2001-06-24T00:10:00Z
OPRZ,10,-37.844300073,176.554929138,134,,WGS84,Internal GPS Clock,2006-11-14T01:00:00Z,9999-01-01T00:00:00Z
OPRZ,30,-37.844300073,176.554929138,134,,WGS84,Internal GPS Clock,2024-06-11T00:49:00Z,9999-01-01T00:00:00Z
OPSS,20,-39.45002,173.85502,34,,WGS84,External GPS Device,2011-12-02T14:00:02Z,9999-01-01T00:00:00Z
OPUO,10,-44.16435,171.03044,214,,WGS84,External GPS Device,2014-10-14T23:05:00Z,2015-04-10T02:30:00Z
OPWS,20,-43.55619,172.66429,18,,WGS84,External GPS Device,2012-04-19T01:30:00Z,9999-01-01T00:00:00Z
OPZ,10,-45.884355667,170.597766739,375,,WGS84,Internal GPS Clock,2008-06-27T01:30:00Z,9999-01-01T00:00:00Z
OPZ,20,-45.884355667,170.597766739,375,,WGS84,Internal GPS Clock,2008-06-27T01:30:00Z,2017-06-26T02:00:00Z
OPZ,21,-45.884378,170.597748,340,,WGS84,Internal GPS Clock,2017-06-26T03:00:00Z,9999-01-01T00:00:00Z
ORAA,10,-44.0196,170.8823,417,,WGS84,Unknown,1995-11-16T00:00:01Z,1996-04-18T23:59:59Z
ORCS,20,-39.417438387,175.412599486,606,,WGS84,Internal GPS Clock,2001-11-27T00:00:00Z,9999-01-01T00:00:00Z
ORE,10,-40.05956403,176.373189007,360,,WGS84,Topographic Map,1990-05-15T03:55:00Z,1990-05-17T05:08:00Z
ORPS,20,-46.286797,167.76512,71,,WGS84,Internal GPS Clock,2016-04-18T00:00:05Z,9999-01-01T00:00:00Z
ORRZ,10,-36.97266193,174.770494,44,,WGS84,Site Survey,2025-04-16T21:39:00Z,9999-01-01T00:00:00Z
ORRZ,11,-36.97266193,174.770494,44,,WGS84,Site Survey,2025-06-23T02:47:00Z,9999-01-01T00:00:00Z
OT001,01,-38.2819,176.3997,380,,WGS84,External GPS Device,2012-06-22T03:45:00Z,9999-01-01T00:00:00Z
OT001,02,-38.2819,176.3997,380,,WGS84,External GPS Device,2012-12-05T00:00:00Z,9999-01-01T00:00:00Z
OT001,03,-38.2819,176.3997,380,,WGS84,External GPS Device,2012-06-22T03:45:00Z,9999-01-01T00:00:00Z
OT001,04,-38.2819,176.3997,380,,WGS84,External GPS Device,2012-06-22T03:45:00Z,9999-01-01T00:00:00Z
OT013,01,-38.03852307,176.54950786,300,,WGS84,External GPS Device,2021-03-17T22:20:00Z,9999-01-01T00:00:00Z
OT013,02,-38.03852307,176.54950786,300,,WGS84,External GPS Device,2021-03-17T22:20:00Z,9999-01-01T00:00:00Z
OT013,03,-38.03852307,176.54950786,300,,WGS84,External GPS Device,2022-06-28T23:00:00Z,9999-01-01T00:00:00Z
OTAT,40,-45.8143493,170.62939,0,,WGS84,Site Survey,2010-02-25T01:00:00Z,9999-01-01T00:00:00Z
OTAT,41,-45.8143493,170.62939,0,,WGS84,Site Survey,2010-02-25T01:00:00Z,9999-01-01T00:00:00Z
OTAZ,10,-36.949400246,174.924882743,140,,WGS84,Unknown,1996-09-17T04:39:00Z,2009-12-23T00:00:00Z
OTKO,10,-44.82994,170.53362,259,,WGS84,External GPS Device,2014-09-18T01:00:00Z,2015-04-11T05:00:00Z
OTKS,20,-40.754876473,175.14384092,9,,WGS84,Internal GPS Clock,2001-10-23T00:00:00Z,9999-01-01T00:00:00Z
OTNZ,10,-35.59024,173.82513,142,,WGS84,Internal GPS Clock,2022-12-20T00:35:00Z,9999-01-01T00:00:00Z
OTNZ,20,-35.59024,173.82513,142,,WGS84,Internal GPS Clock,2022-12-20T00:35:00Z,9999-01-01T00:00:00Z
OTVZ,10,-39.163113759,175.665073554,1506,,WGS84,Internal GPS Clock,2004-11-18T04:00:00Z,9999-01-01T00:00:00Z
OTVZ,30,-39.163113759,175.665073554,1506,,WGS84,Internal GPS Clock,2013-10-02T00:00:00Z,9999-01-01T00:00:00Z
OTVZ,31,-39.163113759,175.665073554,1506,,WGS84,Internal GPS Clock,2025-03-17T02:15:00Z,9999-01-01T00:00:00Z
OTW,10,-41.275787942,175.00436705,220,,WGS84,Unknown,1992-07-28T05:00:00Z,1998-03-02T00:00:00Z
OTW,11,-41.275787942,175.00436705,220,,WGS84,Unknown,1995-04-03T14:00:00Z,2004-06-08T01:00:00Z
OUZ,10,-35.219688708,173.596133449,63,,WGS84,Internal GPS Clock,1991-03-12T03:26:00Z,9999-01-01T00:00:00Z
OUZ,20,-35.219688708,173.596133449,63,,WGS84,Internal GPS Clock,2003-08-26T05:00:00Z,2017-02-22T23:05:00Z
OUZ,21,-35.21969,173.596133,42,,WGS84,Internal GPS Clock,2017-02-22T23:10:00Z,9999-01-01T00:00:00Z
OWKO,10,-46.45163,169.58298,216,,WGS84,External GPS Device,2014-03-17T20:05:00Z,2014-09-11T05:00:00Z
OWQX,10,-41.3451433,174.7455233,119,,WGS84,Internal GPS Clock,2014-11-03T00:05:00Z,2015-09-09T00:00:00Z
OWQX,20,-41.3451433,174.7455233,119,,WGS84,Internal GPS Clock,2014-11-03T00:05:00Z,2015-09-09T00:00:00Z
OXZ,10,-43.3259,172.0383,360,,WGS84,Internal GPS Clock,2009-03-14T00:00:02Z,9999-01-01T00:00:00Z
OXZ,20,-43.3259,172.0383,360,,WGS84,Internal GPS Clock,2009-03-14T00:00:02Z,2014-10-30T00:00:00Z
OXZ,21,-43.32587,172.03827,345,,WGS84,Internal GPS Clock,2014-10-30T00:10:00Z,9999-01-01T00:00:00Z
OYBM,10,-41.30943,174.10864,248,,WGS84,External GPS Device,2013-07-23T03:00:10Z,2013-07-23T03:00:15Z
PAHZ,10,-38.857440651,177.054401735,563,,WGS84,Unknown,1987-03-24T05:00:00Z,1997-08-04T09:57:00Z
PAHZ,11,-38.857440651,177.054401735,563,,WGS84,Unknown,1997-07-31T03:49:00Z,2000-12-05T22:38:00Z
PAKE,10,-38.517736424,178.257417628,60,,WGS84,Unknown,1994-07-22T05:17:00Z,1994-12-12T15:13:00Z
PAKZ,10,-35.534660,174.130228,259,,WGS84,Internal GPS Clock,2022-12-19T00:05:00Z,9999-01-01T00:00:00Z
PAPS,20,-40.914319724,175.004958529,9,,WGS84,Internal GPS Clock,2001-10-17T00:00:00Z,9999-01-01T00:00:00Z
PARE,10,-38.938543987,177.887411711,390,,WGS84,Unknown,1994-07-26T19:28:00Z,1994-12-09T09:05:00Z
PARF,10,-44.722856482,168.358363972,396,,WGS84,Unknown,1993-03-24T04:20:00Z,1993-06-22T16:56:00Z
PARS,20,-43.567898,172.750717,153,,WGS84,Internal GPS Clock,2011-02-26T02:00:00Z,2024-06-19T02:58:00Z
PARZ,10,-37.731917411,176.290196328,180,,WGS84,Unknown,1995-04-05T06:44:00Z,2002-12-08T14:43:00Z
PARZ,11,-37.731917411,176.290196328,180,,WGS84,Unknown,1995-03-24T05:00:00Z,1999-06-20T05:00:00Z
PARZ,12,-37.731917411,176.290196328,180,,WGS84,Unknown,1988-03-25T22:00:00Z,1999-06-23T18:00:00Z
PATO,10,-45.28709,170.03725,491,,WGS84,External GPS Device,2014-09-18T22:00:00Z,2015-04-13T01:00:00Z
PATZ,10,-38.379529571,176.258493668,940,,WGS84,Unknown,1989-03-08T05:58:00Z,2007-05-01T00:00:00Z
PATZ,11,-38.379529571,176.258493668,940,,WGS84,Unknown,1987-05-01T22:00:00Z,1999-06-20T05:00:00Z
PATZ,12,-38.379529571,176.258493668,940,,WGS84,Unknown,1998-03-25T22:00:00Z,2000-11-28T19:00:00Z
PAWZ,10,-41.381561353,175.426891986,567,,WGS84,Internal GPS Clock,2004-07-14T00:00:00Z,9999-01-01T00:00:00Z
PDD,10,-41.282087436,174.726863506,200,,WGS84,Topographic Map,1988-07-01T22:49:00Z,1988-07-05T18:19:00Z
PEAA,10,-43.132524604,171.765917126,680,,WGS84,Topographic Map,1994-06-22T02:04:00Z,1994-07-04T16:59:00Z
PEEC,20,-43.923868,171.233957,280,,WGS84,External GPS Device,2005-11-17T01:00:00Z,9999-01-01T00:00:00Z
PFAS,20,-41.13849443,174.846095608,16,,WGS84,Internal GPS Clock,2001-10-15T00:00:00Z,9999-01-01T00:00:00Z
PGFS,20,-40.302199783,176.611751099,15,,WGS84,Internal GPS Clock,2002-01-29T02:00:00Z,9999-01-01T00:00:00Z
PGMS,20,-41.224506474,174.879435677,6,,WGS84,Internal GPS Clock,1999-08-20T18:00:00Z,9999-01-01T00:00:00Z
PGZ,10,-40.617075956,176.273885682,60,,WGS84,Unknown,1988-09-08T01:43:00Z,1996-06-18T20:09:00Z
PGZ,11,-40.617075956,176.273885682,60,,WGS84,Unknown,1988-09-08T01:43:00Z,1990-05-19T18:46:00Z
PHFS,20,-41.252647178,174.904545879,26,,WGS84,Internal GPS Clock,2002-03-14T00:30:00Z,2007-03-28T00:00:00Z
PHHS,20,-41.25209,174.904297,41,,WGS84,Internal GPS Clock,2008-08-08T00:30:00Z,9999-01-01T00:00:00Z
PHPV,10,-38.629533943,176.035690056,560,,WGS84,Topographic Map,1999-07-13T22:18:00Z,1999-08-04T14:34:00Z
PIPS,20,-41.267486611,174.786068248,3,,WGS84,Topographic Map,2012-11-15T00:42:00Z,9999-01-01T00:00:00Z
PKAZ,10,-35.775727,174.213053,204,,WGS84,Internal GPS Clock,2022-12-21T22:00:00Z,9999-01-01T00:00:00Z
PKE,10,-39.193860439,173.986702827,515,,WGS84,Internal GPS Clock,1993-12-14T23:52:00Z,9999-01-01T00:00:00Z
PKGZ,10,-37.8664,178.0805,405,,WGS84,Internal GPS Clock,2010-06-22T00:00:00Z,9999-01-01T00:00:00Z
PKGZ,20,-37.8664,178.0805,405,,WGS84,Internal GPS Clock,2016-09-04T19:30:00Z,9999-01-01T00:00:00Z
PKHE,10,-37.859023554,178.093517735,200,,WGS84,Unknown,1994-08-01T05:33:00Z,1994-12-14T03:38:00Z
PKIS,20,-44.190967535,170.146940461,494,,WGS84,Internal GPS Clock,2001-06-14T22:00:00Z,2015-06-30T23:59:59Z
PKRC,10,-38.480729926,175.540484557,600,,WGS84,Unknown,2001-01-18T13:23:00Z,2001-04-13T15:35:00Z
PKTZ,10,-38.6723708,175.8045852,495,,WGS84,External GPS Device,2024-07-16T22:06:00Z,9999-01-01T00:00:00Z
PKUV,10,-38.458731304,176.350194506,220,,WGS84,Unknown,1995-01-10T15:46:00Z,1995-05-20T06:56:00Z
PKVZ,10,-39.289285604,175.346379156,770,,WGS84,Internal GPS Clock,2005-03-15T21:00:00Z,9999-01-01T00:00:00Z
PLRC,10,-38.330727449,175.727187377,240,,WGS84,Unknown,2001-03-08T07:40:00Z,2001-07-04T07:21:00Z
PLWZ,10,-41.569175315,175.254789034,638,,WGS84,Unknown,2007-04-18T00:00:02Z,9999-01-01T00:00:00Z
PNBS,20,-40.348948583,175.607578339,40,,WGS84,Internal GPS Clock,2003-06-26T22:00:00Z,9999-01-01T00:00:00Z
PNH,10,-40.337770618,176.640191326,40,,WGS84,Unknown,1990-05-14T01:23:00Z,1990-05-17T22:05:00Z
PNHZ,10,-39.913370532,176.199797385,616,,WGS84,Internal GPS Clock,2008-02-19T00:10:00Z,9999-01-01T00:00:00Z
PNMS,20,-40.36286,175.59311,10,,WGS84,Internal GPS Clock,2011-12-06T00:00:10Z,2020-05-21T23:31:00Z
PNMS,21,-40.36285,175.5930306,10,,WGS84,Internal GPS Clock,2020-05-28T02:54:00Z,9999-01-01T00:00:00Z
