Station,Location,Sublocation,Property,Description,Aspect,Start Date,End Date
WI004,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI004,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI005,MC01,01,CO2-gasflux,ground,,2003-04-08T00:00:00Z,2015-12-08T00:00:00Z
WI005,MC01,01,temperature,ground,,2003-04-08T00:00:00Z,2015-12-08T00:00:00Z
WI006,MC01,01,CO2-gasflux,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI006,MC01,01,temperature,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI007,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI007,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI008,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI008,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI009,MC01,01,CO2-gasflux,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI009,MC01,01,temperature,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI010,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2015-12-08T00:00:00Z
WI010,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2015-12-08T00:00:00Z
WI011,MC01,01,CO2-gasflux,ground,,2002-12-17T00:00:00Z,2012-10-11T00:00:00Z
WI011,MC01,01,temperature,ground,,2002-12-17T00:00:00Z,2012-10-11T00:00:00Z
WI012,MC01,01,CO2-gasflux,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI012,MC01,01,temperature,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI013,MC01,01,CO2-gasflux,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI013,MC01,01,temperature,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI014,MC01,01,CO2-gasflux,ground,,2003-04-08T00:00:00Z,2015-12-08T00:00:00Z
WI014,MC01,01,temperature,ground,,2003-04-08T00:00:00Z,2015-12-08T00:00:00Z
WI015,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2006-06-21T00:00:00Z
WI015,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2006-06-21T00:00:00Z
WI016,MC01,01,CO2-gasflux,ground,,2002-12-17T00:00:00Z,2006-06-21T00:00:00Z
WI016,MC01,01,temperature,ground,,2002-12-17T00:00:00Z,2006-06-21T00:00:00Z
WI017,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2019-12-04T00:00:00Z
WI017,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2019-12-04T00:00:00Z
WI018,MC01,01,CO2-gasflux,ground,,2003-04-08T00:00:00Z,2019-12-04T00:00:00Z
WI018,MC01,01,temperature,ground,,2003-04-08T00:00:00Z,2019-12-04T00:00:00Z
WI019,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI019,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI020,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI020,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI021,MC01,01,CO2-gasflux,ground,,2002-12-17T00:00:00Z,2012-10-11T00:00:00Z
WI021,MC01,01,temperature,ground,,2002-12-17T00:00:00Z,2012-10-11T00:00:00Z
WI022,MC01,01,CO2-gasflux,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI022,MC01,01,temperature,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI023,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2019-12-04T00:00:00Z
WI023,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2019-12-04T00:00:00Z
WI024,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2019-12-04T00:00:00Z
WI024,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2019-12-04T00:00:00Z
WI025,MC01,01,CO2-gasflux,ground,,2002-12-17T00:00:00Z,2012-10-11T00:00:00Z
WI025,MC01,01,temperature,ground,,2002-12-17T00:00:00Z,2012-10-11T00:00:00Z
WI026,MC01,01,CO2-gasflux,ground,,2002-12-17T00:00:00Z,2012-10-11T00:00:00Z
WI026,MC01,01,temperature,ground,,2002-12-17T00:00:00Z,2012-10-11T00:00:00Z
WI027,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2019-12-04T00:00:00Z
WI027,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2019-12-04T00:00:00Z
WI028,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI028,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI029,MC01,01,CO2-gasflux,ground,,2003-04-08T00:00:00Z,2019-12-04T00:00:00Z
WI029,MC01,01,temperature,ground,,2003-04-08T00:00:00Z,2019-12-04T00:00:00Z
WI030,MC01,01,CO2-gasflux,ground,,2003-04-08T00:00:00Z,2019-12-04T00:00:00Z
WI030,MC01,01,temperature,ground,,2003-04-08T00:00:00Z,2019-12-04T00:00:00Z
WI031,MC01,01,CO2-gasflux,ground,,2003-04-08T00:00:00Z,2019-12-04T00:00:00Z
WI031,MC01,01,temperature,ground,,2003-04-08T00:00:00Z,2019-12-04T00:00:00Z
WI032,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2006-10-31T00:00:00Z
WI032,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2006-10-31T00:00:00Z
WI033,MC01,01,CO2-gasflux,ground,,2002-12-17T00:00:00Z,2019-12-04T00:00:00Z
WI033,MC01,01,temperature,ground,,2002-12-17T00:00:00Z,2019-12-04T00:00:00Z
WI034,MC01,01,CO2-gasflux,ground,,2002-12-17T00:00:00Z,2012-10-11T00:00:00Z
WI034,MC01,01,temperature,ground,,2002-12-17T00:00:00Z,2012-10-11T00:00:00Z
WI035,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2019-12-04T00:00:00Z
WI035,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2019-12-04T00:00:00Z
WI036,MC01,01,CO2-gasflux,ground,,2002-12-17T00:00:00Z,2006-02-13T00:00:00Z
WI036,MC01,01,temperature,ground,,2002-12-17T00:00:00Z,2006-02-13T00:00:00Z
WI037,MC01,01,CO2-gasflux,ground,,2002-12-17T00:00:00Z,2006-02-13T00:00:00Z
WI037,MC01,01,temperature,ground,,2002-12-17T00:00:00Z,2006-02-13T00:00:00Z
WI038,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI038,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI039,MC01,01,CO2-gasflux,ground,,2003-04-08T00:00:00Z,2019-12-04T00:00:00Z
WI039,MC01,01,temperature,ground,,2003-04-08T00:00:00Z,2019-12-04T00:00:00Z
WI040,MC01,01,CO2-gasflux,ground,,2002-12-17T00:00:00Z,2019-12-04T00:00:00Z
WI040,MC01,01,temperature,ground,,2002-12-17T00:00:00Z,2019-12-04T00:00:00Z
WI041,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2019-12-04T00:00:00Z
WI041,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2019-12-04T00:00:00Z
WI042,MC01,01,CO2-gasflux,ground,,2003-04-08T00:00:00Z,2019-12-04T00:00:00Z
WI042,MC01,01,temperature,ground,,2003-04-08T00:00:00Z,2019-12-04T00:00:00Z
WI043,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI043,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI044,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI044,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI045,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2015-12-08T00:00:00Z
WI045,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2015-12-08T00:00:00Z
WI046,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2015-12-08T00:00:00Z
WI046,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2015-12-08T00:00:00Z
WI047,MC01,01,CO2-gasflux,ground,,2003-04-08T00:00:00Z,2015-12-08T00:00:00Z
WI047,MC01,01,temperature,ground,,2003-04-08T00:00:00Z,2015-12-08T00:00:00Z
WI048,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2015-12-08T00:00:00Z
WI048,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2015-12-08T00:00:00Z
WI049,MC01,01,CO2-gasflux,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI049,MC01,01,temperature,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI050,MC01,01,CO2-gasflux,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI050,MC01,01,temperature,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI051,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2015-12-08T00:00:00Z
WI051,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2015-12-08T00:00:00Z
WI052,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI052,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI053,MC01,01,CO2-gasflux,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI053,MC01,01,temperature,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI054,MC01,01,CO2-gasflux,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI054,MC01,01,temperature,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI055,MC01,01,CO2-gasflux,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI055,MC01,01,temperature,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI056,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2006-02-13T00:00:00Z
WI056,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2006-02-13T00:00:00Z
WI057,MC01,01,CO2-gasflux,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI057,MC01,01,temperature,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI058,MC01,01,CO2-gasflux,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI058,MC01,01,temperature,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI059,MC01,01,CO2-gasflux,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI059,MC01,01,temperature,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI060,MC01,01,CO2-gasflux,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI060,MC01,01,temperature,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI061,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI061,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI062,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI062,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI063,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI063,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI064,MC01,01,CO2-gasflux,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI064,MC01,01,temperature,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI065,MC01,01,CO2-gasflux,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI065,MC01,01,temperature,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI066,MC01,01,CO2-gasflux,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI066,MC01,01,temperature,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI067,MC01,01,CO2-gasflux,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI067,MC01,01,temperature,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI068,MC01,01,CO2-gasflux,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI068,MC01,01,temperature,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI069,MC01,01,CO2-gasflux,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI069,MC01,01,temperature,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI070,MC01,01,CO2-gasflux,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI070,MC01,01,temperature,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI071,MC01,01,CO2-gasflux,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI071,MC01,01,temperature,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI072,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI072,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI073,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI073,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI074,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI074,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI075,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI075,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI076,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI076,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI077,MC01,01,CO2-gasflux,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI077,MC01,01,temperature,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI078,MC01,01,CO2-gasflux,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI078,MC01,01,temperature,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI079,MC01,01,CO2-gasflux,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI079,MC01,01,temperature,ground,,2016-10-14T00:00:00Z,2019-12-04T00:00:00Z
WI080,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI080,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI081,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI081,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI082,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI082,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI083,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI083,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI084,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI084,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI085,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI085,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI086,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI086,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI087,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI087,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI088,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI088,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI089,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI089,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI090,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI090,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI091,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI091,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI092,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI092,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI093,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI093,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI094,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI094,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI095,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI095,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI096,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI096,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI097,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI097,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI098,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI098,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI099,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI099,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI100,MC01,01,vertical-displacement,ground,,1967-11-01T00:00:00Z,2012-12-10T00:00:00Z
WI101,MC01,01,vertical-displacement,ground,,1967-07-12T00:00:00Z,2012-12-10T00:00:00Z
WI102,MC01,01,vertical-displacement,ground,,1967-07-10T00:00:00Z,2012-12-10T00:00:00Z
WI103,MC01,01,vertical-displacement,ground,,1978-12-07T00:00:00Z,1996-05-14T00:00:00Z
WI103,MC02,01,vertical-displacement,ground,,1996-11-04T00:00:00Z,1999-11-23T00:00:00Z
WI103,MC03,01,vertical-displacement,ground,,2000-02-14T00:00:00Z,2012-12-10T00:00:00Z
WI104,MC01,01,vertical-displacement,ground,,1978-12-07T00:00:00Z,2000-04-18T00:00:00Z
WI104,MC02,01,vertical-displacement,ground,,2000-08-24T00:00:00Z,2012-12-10T00:00:00Z
WI105,MC01,01,vertical-displacement,ground,,1967-07-12T00:00:00Z,2012-12-10T00:00:00Z
WI106,MC01,01,vertical-displacement,ground,,1979-04-21T00:00:00Z,2012-12-10T00:00:00Z
WI107,MC01,01,vertical-displacement,ground,,1969-12-05T00:00:00Z,1976-12-13T00:00:00Z
WI107,MC02,01,vertical-displacement,ground,,1981-12-02T00:00:00Z,2012-12-10T00:00:00Z
WI108,MC01,01,vertical-displacement,ground,,1967-07-12T00:00:00Z,1976-12-13T00:00:00Z
WI108,MC02,01,vertical-displacement,ground,,1979-11-28T00:00:00Z,2012-12-10T00:00:00Z
WI109,MC01,01,vertical-displacement,ground,,1967-07-12T00:00:00Z,1976-12-13T00:00:00Z
WI109,MC02,01,vertical-displacement,ground,,1978-12-07T00:00:00Z,2012-12-10T00:00:00Z
WI110,MC01,01,vertical-displacement,ground,,1967-07-12T00:00:00Z,2012-12-10T00:00:00Z
WI111,MC01,01,vertical-displacement,ground,,1967-07-12T00:00:00Z,2012-12-10T00:00:00Z
WI112,MC01,01,vertical-displacement,ground,,1967-07-12T00:00:00Z,1977-01-25T00:00:00Z
WI112,MC02,01,vertical-displacement,ground,,1981-09-18T00:00:00Z,1998-08-31T00:00:00Z
WI112,MC03,01,vertical-displacement,ground,,1999-11-23T00:00:00Z,2012-12-10T00:00:00Z
WI113,MC01,01,vertical-displacement,ground,,1981-09-18T00:00:00Z,2012-12-10T00:00:00Z
WI114,MC01,01,vertical-displacement,ground,,1981-12-02T00:00:00Z,1998-08-04T00:00:00Z
WI114,MC02,01,vertical-displacement,ground,,2000-02-14T00:00:00Z,2012-12-10T00:00:00Z
WI115,MC01,01,vertical-displacement,ground,,1992-12-08T00:00:00Z,1996-04-18T00:00:00Z
WI115,MC02,01,vertical-displacement,ground,,1999-11-23T00:00:00Z,2012-12-10T00:00:00Z
WI116,MC01,01,vertical-displacement,ground,,1967-07-12T00:00:00Z,1976-12-13T00:00:00Z
WI116,MC02,01,vertical-displacement,ground,,1984-02-17T00:00:00Z,1988-12-02T00:00:00Z
WI116,MC03,01,vertical-displacement,ground,,1989-07-31T00:00:00Z,2012-12-10T00:00:00Z
WI117,MC01,01,vertical-displacement,ground,,1967-07-12T00:00:00Z,1976-12-13T00:00:00Z
WI117,MC02,01,vertical-displacement,ground,,1981-12-02T00:00:00Z,2012-12-10T00:00:00Z
WI118,MC01,01,vertical-displacement,ground,,1981-09-18T00:00:00Z,2012-12-10T00:00:00Z
WI119,MC01,01,vertical-displacement,ground,,1986-10-29T00:00:00Z,1987-06-11T00:00:00Z
WI119,MC02,01,vertical-displacement,ground,,1988-06-15T00:00:00Z,2000-04-18T00:00:00Z
WI119,MC03,01,vertical-displacement,ground,,2000-09-19T00:00:00Z,2012-12-10T00:00:00Z
WI120,MC01,01,vertical-displacement,ground,,1992-05-13T00:00:00Z,2000-04-18T00:00:00Z
WI120,MC02,01,vertical-displacement,ground,,2000-09-19T00:00:00Z,2012-12-10T00:00:00Z
WI121,MC01,01,vertical-displacement,ground,,1969-12-05T00:00:00Z,1976-12-13T00:00:00Z
WI121,MC02,01,vertical-displacement,ground,,1981-09-18T00:00:00Z,2000-04-18T00:00:00Z
WI121,MC03,01,vertical-displacement,ground,,2000-09-19T00:00:00Z,2012-12-10T00:00:00Z
WI122,MC01,01,vertical-displacement,ground,,1997-01-31T00:00:00Z,2000-04-18T00:00:00Z
WI122,MC02,01,vertical-displacement,ground,,2000-09-19T00:00:00Z,2012-12-10T00:00:00Z
WI150,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI150,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI151,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI151,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI152,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI152,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI153,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI153,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI154,MC01,01,CO2-gasflux,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI154,MC01,01,temperature,ground,,2016-11-09T00:00:00Z,2019-12-04T00:00:00Z
WI200,MC01,01,Al-conc,lake,south east part of lake,1995-11-15T00:00:00Z,2019-12-04T00:00:00Z
WI200,MC01,01,As-conc,lake,south east part of lake,1995-11-15T00:00:00Z,2019-12-04T00:00:00Z
WI200,MC01,01,B-conc,lake,south east part of lake,1995-11-15T00:00:00Z,2019-12-04T00:00:00Z
WI200,MC01,01,Br-conc,lake,south east part of lake,1995-11-15T00:00:00Z,2019-12-04T00:00:00Z
WI200,MC01,01,Ca-conc,lake,south east part of lake,1995-11-15T00:00:00Z,2019-12-04T00:00:00Z
WI200,MC01,01,Cl-conc,lake,south east part of lake,1995-11-15T00:00:00Z,2019-12-04T00:00:00Z
WI200,MC01,01,F-conc,lake,south east part of lake,1995-11-15T00:00:00Z,2019-12-04T00:00:00Z
WI200,MC01,01,Fe-conc,lake,south east part of lake,1995-11-15T00:00:00Z,2019-12-04T00:00:00Z
WI200,MC01,01,H2S-conc,lake,south east part of lake,1995-11-15T00:00:00Z,2019-12-04T00:00:00Z
WI200,MC01,01,K-conc,lake,south east part of lake,1995-11-15T00:00:00Z,2019-12-04T00:00:00Z
WI200,MC01,01,Li-conc,lake,south east part of lake,1995-11-15T00:00:00Z,2019-12-04T00:00:00Z
WI200,MC01,01,Mg-conc,lake,south east part of lake,1995-11-15T00:00:00Z,2019-12-04T00:00:00Z
WI200,MC01,01,NH3-conc,lake,south east part of lake,1995-11-15T00:00:00Z,2019-12-04T00:00:00Z
WI200,MC01,01,NO3-N-conc,lake,south east part of lake,1995-11-15T00:00:00Z,2019-12-04T00:00:00Z
WI200,MC01,01,Na-conc,lake,south east part of lake,1995-11-15T00:00:00Z,2019-12-04T00:00:00Z
WI200,MC01,01,PO4-P-conc,lake,south east part of lake,1995-11-15T00:00:00Z,2019-12-04T00:00:00Z
WI200,MC01,01,SO4-conc,lake,south east part of lake,1995-11-15T00:00:00Z,2019-12-04T00:00:00Z
WI200,MC01,01,SiO2-conc,lake,south east part of lake,1995-11-15T00:00:00Z,2019-12-04T00:00:00Z
WI200,MC01,01,d18O-conc,lake,south east part of lake,1995-11-15T00:00:00Z,2019-12-04T00:00:00Z
WI200,MC01,01,d2H-conc,lake,south east part of lake,1995-11-15T00:00:00Z,2019-12-04T00:00:00Z
WI200,MC01,01,height,lake,south east part of lake,2003-08-27T00:00:00Z,2019-11-29T00:00:00Z
WI200,MC01,01,pH,lake,south east part of lake,1995-11-15T00:00:00Z,2019-12-04T00:00:00Z
WI200,MC01,01,temperature,lake,south east part of lake,1995-11-15T00:00:00Z,2019-12-04T00:00:00Z
WI210,MC01,01,temperature,fumarole,,2003-04-08T00:00:00Z,2019-12-04T00:00:00Z
WI211,MC01,01,temperature,fumarole,,2014-01-15T00:00:00Z,2018-07-18T00:00:00Z
WI220,MC01,01,Al-conc,stream,at beach,2001-04-19T00:00:00Z,2018-07-18T00:00:00Z
WI220,MC01,01,As-conc,stream,at beach,2001-04-19T00:00:00Z,2018-07-18T00:00:00Z
WI220,MC01,01,B-conc,stream,at beach,2001-04-19T00:00:00Z,2018-07-18T00:00:00Z
